lftUprLipRas,rgtBrwLwr,lftUprLidRas,lftUprLipStr,lftLwrLipStr,lftLwrLidTgt,lftChkRas,lftLwrLidRas,lftCnrDep,rgtNstrlFlr,ID,Group
0.158051,0.0,0.952342,0.0,0.0,0.0,0.64411,0.0,0.0,0.0,S1PT16,PT
0.957918,0.0,0.0,0.0,0.0,0.619585,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.824424,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.382054,0.0,0.0,0.00656275,0.815361,0.487158,0.0,0.0,0.0,0.0,S1PT16,PT
0.362178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441829,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.824424,0.0,0.550471,0.0,0.0,0.0,S1PT16,PT
0.362178,0.0,0.0,0.00656275,0.815361,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.0,0.621578,0.0,0.0,0.123768,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.0,0.524388,0.625331,0.888956,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.208555,0.0,0.0,0.0,0.0,0.0,0.697366,0.0,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.824424,0.684307,0.550471,0.0,0.0,0.0,S1PT16,PT
0.0,0.208555,0.0,0.0,0.0,0.0,0.0,0.697366,0.0,0.0,S1PT16,PT
0.382054,0.208555,0.0,0.0,0.0,0.0,0.0,0.697366,0.489742,0.0,S1PT16,PT
0.106319,0.0595871,0.163709,0.192683,0.477729,0.185033,0.0786387,0.199247,0.0,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.208555,0.0,0.0,0.824424,0.696252,0.550471,0.0,0.0,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.0,0.0,S1PT16,PT
0.208747,0.0794495,0.0272849,0.271075,0.488813,0.309267,0.104852,0.149436,0.0816237,0.0,S1PT16,PT
0.382054,0.104277,0.0,0.358442,0.407681,0.243579,0.0,0.348683,0.244871,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.489742,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.0,0.0,S1PT16,PT
0.106319,0.0595871,0.163709,0.192683,0.477729,0.185033,0.0786387,0.199247,0.0,0.709658,S1PT16,PT
0.0,0.0,0.0,0.0,0.114664,0.0,0.0184309,0.0,0.0,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497514,0.0,S1PT16,PT
0.0,0.0,0.0,0.716885,0.0,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.208747,0.0794495,0.0272849,0.0,0.488813,0.309267,0.104852,0.149436,0.0816237,0.0,S1PT16,PT
0.0,0.0,0.0,0.644183,0.976279,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.244186,0.0297935,0.0818547,0.454784,0.646545,0.336096,0.0393193,0.0996237,0.244871,0.354829,S1PT16,PT
0.182653,0.0304142,0.0238743,0.371607,0.491871,0.274919,0.0252401,0.0871707,0.164219,0.0887073,S1PT16,PT
0.382054,0.104277,0.163709,0.192683,0.407681,0.243579,0.0,0.348683,0.244871,0.0,S1PT16,PT
0.208347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585851,S1PT16,PT
0.870246,0.0,0.0,0.0439117,0.0,0.0,0.0,0.0820961,0.0,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.489742,0.0,S1PT16,PT
0.191027,0.0,0.0,0.716885,0.407681,0.243579,0.0,0.0,0.244871,0.0,S1PT16,PT
0.275365,0.0271039,0.0329693,0.348993,0.425172,0.183447,0.0188235,0.0852232,0.136147,0.114376,S1PT16,PT
0.0,0.0,0.0,0.547456,0.0,0.0,0.0,0.472244,0.0,0.0,S1PT16,PT
0.244186,0.104277,0.163709,0.192683,0.407681,0.243579,0.0,0.348683,0.244871,0.0,S1PT16,PT
0.208347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.585851,S1PT16,PT
0.0,0.546114,0.0,0.0,0.469643,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.382054,0.104277,0.163709,0.192683,0.407681,0.0,0.0,0.348683,0.244871,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.489742,0.0,S1PT16,PT
0.191027,0.0,0.0,0.716885,0.407681,0.147119,0.0,0.0,0.244871,0.0,S1PT16,PT
0.191027,0.0,0.389571,0.716885,0.469643,0.0,0.0,0.0,0.244871,0.0,S1PT16,PT
0.0,0.797386,0.0,0.0,0.0,0.0,0.0,0.0,0.208182,0.0,S1PT16,PT
0.382054,0.0,0.7189,0.716885,0.469643,0.0,0.0,0.662021,0.489742,0.0,S1PT16,PT
0.382054,0.0,0.0,0.716885,0.815361,0.487158,0.0,0.0,0.489742,0.0,S1PT16,PT
0.210379,0.0977216,0.0450485,0.339448,0.366652,0.14472,0.00235293,0.156854,0.170063,0.0875284,S1PT16,PT
0.191027,0.273057,0.0,0.358442,0.642502,0.243579,0.0,0.0,0.244871,0.0,S1PT16,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371252,S1PT16,PT
0.0,0.0,0.231202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT16,PT
0.0,0.842085,0.0,0.0,0.0,0.218395,0.0,0.54523,0.0,0.0,S1HC26,HC
0.0,0.0,0.561458,0.0,0.0,0.30774,0.0,0.0,0.273844,0.982337,S1HC26,HC
0.0,0.421043,0.280729,0.0,0.0,0.263067,0.0,0.272615,0.136922,0.491168,S1HC26,HC
0.0,0.842085,0.0,0.0,0.0,0.218395,0.0,0.54523,0.0,0.0,S1HC26,HC
0.0,0.421043,0.280729,0.0,0.134481,0.218395,0.0,0.272615,0.0,0.0,S1HC26,HC
0.0,0.580214,0.280729,0.965412,0.0,0.218395,0.0,0.54523,0.0,0.0,S1HC26,HC
0.0,0.842085,0.0,0.0,0.0,0.218395,0.0,0.54523,0.0,0.0,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.865959,0.272615,0.136922,0.491168,S1HC26,HC
0.0,0.842085,0.0,0.0,0.0,0.497717,0.0,0.54523,0.136922,0.0,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.865959,0.272615,0.136922,0.491168,S1HC26,HC
0.100032,0.621294,0.168437,0.193082,0.0268962,0.274259,0.173192,0.436184,0.0547689,0.0982337,S1HC26,HC
0.0,0.421043,0.280729,0.965412,0.134481,0.218395,0.0,0.54523,0.0,0.0,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.865959,0.272615,0.136922,0.491168,S1HC26,HC
0.0,0.842085,0.0,0.965412,0.348099,0.218395,0.0,0.583869,0.0,0.0,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.0,0.272615,0.136922,0.0,S1HC26,HC
0.0,0.621294,0.0,0.941991,0.348099,0.218395,0.173192,0.583869,0.524003,0.0,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.865959,0.272615,0.136922,0.491168,S1HC26,HC
0.22007,0.545301,0.202125,0.424781,0.101895,0.229568,0.381022,0.422102,0.0657227,0.216114,S1HC26,HC
0.250079,0.421043,0.280729,0.482706,0.0672406,0.218395,0.43298,0.408922,0.0684611,0.245584,S1HC26,HC
0.0,0.621294,0.0,0.941991,0.348099,0.218395,0.357425,0.583869,0.136922,0.0,S1HC26,HC
0.0,0.621294,0.0,0.941991,0.348099,0.218395,0.173192,0.583869,0.524003,0.0,S1HC26,HC
0.294093,0.485945,0.208862,0.369896,0.103447,0.22063,0.370631,0.392025,0.186406,0.190573,S1HC26,HC
0.110035,0.583297,0.101062,0.683386,0.224997,0.223981,0.277107,0.502986,0.294863,0.108057,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.0,0.95794,0.136922,0.0,S1HC26,HC
0.110035,0.583297,0.0,0.941991,0.363177,0.223981,0.173192,0.502986,0.524003,0.0,S1HC26,HC
0.180857,0.546574,0.118131,0.587453,0.204928,0.219959,0.235671,0.604138,0.255823,0.0597261,S1HC26,HC
0.294093,0.485945,0.208862,0.369896,0.103447,0.0164065,0.277107,0.502986,0.186406,0.190573,S1HC26,HC
0.500159,0.421043,0.280729,0.0,0.0,0.218395,0.0,0.95794,0.136922,0.0,S1HC26,HC
0.250079,0.521168,0.140365,0.470996,0.174049,0.218395,0.178712,0.770905,0.136922,0.0,S1HC26,HC
0.267045,0.511605,0.149617,0.474067,0.16912,0.179427,0.172936,0.667791,0.248015,0.0500599,S1HC26,HC
0.294093,0.485945,0.208862,0.587453,0.103447,0.0164065,0.969177,0.502986,0.186406,0.190573,S1HC26,HC
0.305097,0.50217,0.140365,0.470996,0.181589,0.221188,0.0865959,0.730463,0.330463,0.0,S1HC26,HC
0.110035,0.583297,0.0,0.941991,0.363177,0.223981,0.173192,0.502986,0.524003,0.0,S1HC26,HC
0.110035,0.583297,0.0,0.941991,0.363177,0.218395,0.173192,0.502986,0.524003,0.0,S1HC26,HC
0.294093,0.583297,0.0,0.429472,0.103447,0.0164065,0.173192,0.502986,0.186406,0.0,S1HC26,HC
0.0,0.0893768,0.0,0.0,0.0,0.61186,0.0,0.914324,0.479276,0.0,S1HC15,HC
0.0806702,0.227853,0.0,0.0,0.0,0.0,0.0,0.591429,0.0,0.0,S1HC15,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255243,0.316407,0.0,S1HC15,HC
0.0,0.0,0.716781,0.0,0.798259,0.0,0.0,0.913411,0.0,0.0,S1HC15,HC
0.0403351,0.113927,0.0,0.0,0.0,0.0,0.0,0.423336,0.158203,0.0,S1HC15,HC
0.0806702,0.227853,0.0,0.0,0.0,0.0,0.650348,0.591429,0.0,0.0,S1HC15,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255243,0.316407,0.0,S1HC15,HC
0.0,0.0,0.716781,0.0,0.798259,0.0,0.0,0.255243,0.316407,0.0,S1HC15,HC
0.0201676,0.0793075,0.179195,0.0,0.199565,0.152965,0.0,0.668602,0.198921,0.0,S1HC15,HC
0.0403351,0.0793075,0.409815,0.0,0.199565,0.152965,0.75252,0.423336,0.198921,0.0,S1HC15,HC
0.0201676,0.0793075,0.179195,0.0,0.199565,0.152965,0.0,0.668602,0.198921,0.0,S1HC15,HC
0.0201676,0.227853,0.0,0.0,0.0,0.0,0.650348,0.591429,0.198921,0.0,S1HC15,HC
0.0282346,0.0842175,0.179195,0.0,0.199565,0.030593,0.13007,0.43877,0.197988,0.0,S1HC15,HC
0.0403351,0.113927,0.0,0.0,0.504796,0.0,0.0,0.423336,0.158203,0.0,S1HC15,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255243,0.316407,0.0,S1HC15,HC
0.0201676,0.227853,0.0,0.0,0.0,0.0,0.650348,0.591429,0.198921,0.0,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.199565,0.030593,0.13007,0.668602,0.237073,0.0,S1HC15,HC
0.0248733,0.0974355,0.128034,0.0,0.183915,0.0560872,0.25549,0.466786,0.21156,0.0,S1HC15,HC
0.0,0.227853,0.0,0.0,0.0,0.0,0.581343,0.591429,0.316407,0.0,S1HC15,HC
0.0248733,0.0974355,0.128034,0.0,0.183915,0.030593,0.25549,0.668602,0.21156,0.0,S1HC15,HC
0.0163021,0.373718,0.0768073,0.0,0.09587,0.02167,0.404313,0.579561,0.24099,0.0,S1HC15,HC
0.0248733,0.0974355,0.128034,0.0,0.183915,0.784103,0.25549,0.466786,0.316407,0.749107,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.199565,0.030593,0.13007,0.668602,0.237073,0.0,S1HC15,HC
0.0201676,0.584792,0.0895976,0.0,0.0997824,0.0152965,0.390209,0.630015,0.217997,0.0,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.0997824,0.408082,0.13007,0.630015,0.217997,0.0,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.199565,0.030593,0.13007,0.668602,0.237073,0.0,S1HC15,HC
0.0248733,0.614965,0.128034,0.0,0.09587,0.343894,0.404313,0.579561,0.316407,0.749107,S1HC15,HC
0.0212768,0.419022,0.120334,0.0,0.152609,0.176451,0.287114,0.602713,0.244805,0.149821,S1HC15,HC
0.0207222,0.680376,0.149764,0.0,0.126196,0.292267,0.208592,0.616364,0.231401,0.0749107,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.0997824,0.408082,0.13007,0.668602,0.217997,0.0,S1HC15,HC
0.0216213,0.729362,0.15169,0.0,0.136957,0.239755,0.237892,0.620223,0.254071,0.224732,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.0997824,0.408082,0.13007,0.630015,0.217997,0.0,S1HC15,HC
0.0206696,0.8233,0.164961,0.0,0.115679,0.337046,0.176656,0.633801,0.230366,0.0749107,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.0997824,0.408082,0.13007,0.649308,0.217997,0.0,S1HC15,HC
0.0201676,0.94173,0.179195,0.0,0.0997824,0.408082,0.13007,0.630015,0.217997,0.0,S1HC15,HC
0.0201676,0.94173,0.149764,0.0,0.0997824,0.408082,0.13007,0.668602,0.217997,0.770364,S1HC15,HC
0.0201676,0.94173,0.149764,0.0,0.126196,0.292267,0.13007,0.616364,0.231401,0.0,S1HC15,HC
0.0169248,0.0,0.53023,0.0,0.0,0.0,0.0,0.0,0.0,0.909218,S1PT25,PT
0.0,0.0,0.0,0.702732,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25,PT
0.0,0.638798,0.0,0.0467175,0.0,0.0,0.0,0.0,0.532893,0.0,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.906726,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.284188,0.0,0.0,0.0,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.284188,0.0,0.0,0.0,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.342703,0.0,0.0,0.0,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.284188,0.0,0.0,0.0,0.0,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.284188,0.0,0.0,0.208725,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.342703,0.0,0.0,0.316826,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.284188,0.0,0.0,0.55704,0.672916,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.284188,0.0,0.0,0.0,0.672916,S1PT25,PT
0.0,0.0,0.590455,0.21017,0.0,0.0,0.0,0.0,0.0,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.284188,0.0,0.0,0.55704,0.672916,S1PT25,PT
0.0,0.0,0.363636,0.042034,0.0,0.239053,0.0,0.0,0.216518,0.672916,S1PT25,PT
0.0,0.0,0.306931,0.0,0.0,0.284188,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.342703,0.0,0.0,0.316826,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.725011,0.0,0.342703,0.0,0.0,0.316826,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.342703,0.0,0.0,0.0,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.767584,0.0,0.239053,0.0,0.0,0.216518,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.362506,0.0,0.342703,0.0,0.0,0.158413,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.342703,0.0,0.0,0.0,0.672916,S1PT25,PT
0.69328,0.0,0.306931,0.725011,0.0,0.284188,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.0,0.0,0.418692,0.127841,0.0,0.305923,0.0,0.0,0.280955,0.672916,S1PT25,PT
0.0,0.0,0.0,0.0,0.0,0.342703,0.0,0.0,0.55704,0.672916,S1PT25,PT
0.0,0.0,0.613862,0.725011,0.0,0.342703,0.0,0.0,0.0,0.672916,S1PT25,PT
0.115547,0.0,0.427868,0.33049,0.0,0.309545,0.0,0.0,0.248574,0.672916,S1PT25,PT
0.69328,0.0,0.306931,0.725011,0.0,0.284188,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.34664,0.0,0.362811,0.426426,0.0,0.295056,0.0,0.0,0.279737,0.672916,S1PT25,PT
0.69328,0.0,0.306931,0.725011,0.0,0.342703,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.0,0.0,0.723836,0.0,0.0,0.0,0.0,0.0,0.110249,0.0,S1PT25,PT
0.308125,0.0,0.45704,0.488658,0.0,0.262366,0.0,0.0,0.199267,0.560763,S1PT25,PT
0.0,0.0,0.613862,0.0,0.0,0.0,0.0,0.0,0.0,0.0660071,S1PT25,PT
0.69328,0.0,0.306931,0.725011,0.0,0.342703,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.69328,0.0,0.306931,0.725011,0.0,0.313445,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.69328,0.0,0.427868,0.211422,0.0,0.309545,0.0,0.0,0.27852,0.672916,S1PT25,PT
0.0,0.0,0.994826,0.0,0.511065,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.0,0.679927,0.0,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.0,0.679927,0.0,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.497413,0.339963,0.255533,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.994826,0.679927,0.0,0.771594,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0898637,0.994826,0.0,0.511065,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.994826,0.679927,0.0,0.771594,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0224659,0.621766,0.424954,0.191649,0.192899,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.497413,0.679927,0.0,0.421864,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0365311,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.222506,0.528501,0.616183,0.0479124,0.346589,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.652541,0.176167,0.658679,0.0281478,0.11553,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0365311,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0182656,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0365311,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.00913278,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0,0.679927,0.0182656,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.831722,0.0293612,0.676385,0.0199126,0.019255,0.0,0.0,0.0,0.0,S1HC27,HC
0.80553,0.867558,0.0,0.679927,0.0182656,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.402765,0.84964,0.0146806,0.678156,0.0190891,0.00962748,0.0,0.0,0.0,0.0,S1HC27,HC
0.80553,0.867558,0.0,0.679927,0.0182656,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.867558,0.0293612,0.679927,0.00913278,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.831722,0.0,0.679927,0.0182656,0.904686,0.0,0.0,0.0,0.0,S1HC27,HC
0.201383,0.858599,0.00734029,0.679041,0.0163941,0.00481374,0.0,0.0,0.0,0.0,S1HC27,HC
0.80553,0.867558,0.0,0.679927,0.0182656,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.80553,0.867558,0.0,0.679927,0.0182656,0.0,0.0,0.0,0.0,0.0,S1HC27,HC
0.201383,0.949947,0.00734029,0.679041,0.0163941,0.00481374,0.0,0.0,0.0,0.0,S1HC27,HC
0.0,0.0,0.0,0.0,0.0,0.0,0.857575,0.0,0.0,0.0,S1HC27,HC
0.503456,0.863079,0.00367015,0.679484,0.0173298,0.00240687,0.0,0.0,0.0,0.0,S1HC27,HC
0.281936,0.855016,0.0102764,0.679395,0.0162294,0.183825,0.0,0.0,0.0,0.0,S1HC27,HC
0.604544,0.858599,0.00734029,0.679041,0.00913278,0.00481374,0.0,0.684753,0.0,0.0,S1HC27,HC
0.0,0.882343,0.0,0.0,0.0,0.0,0.894593,0.0,0.0,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330464,0.0,S1PT03,PT
0.0,0.778196,0.157062,0.324051,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.959086,0.882343,0.0,0.0,0.0,0.0203972,0.831409,0.0,0.0,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137606,0.0,S1PT03,PT
0.959086,0.882343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.303464,0.0,0.550418,0.0,S1PT03,PT
0.0,0.882343,0.0,0.308009,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.63939,0.423814,0.026177,0.0540086,0.0,0.00339953,0.189146,0.0,0.169748,0.0,S1PT03,PT
0.959086,0.882343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.783978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483957,0.0,S1PT03,PT
0.959086,0.882343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.716771,0.511807,0.00436283,0.0603362,0.0,0.0142889,0.0315243,0.0,0.164028,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.314066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03,PT
0.959086,0.359375,0.0,0.0,0.0,0.0823337,0.68107,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.844536,0.359375,0.0,0.0,0.0,0.0823337,0.68107,0.0,0.330464,0.0,S1PT03,PT
0.737252,0.217795,0.00109071,0.0150841,0.0,0.044739,0.178148,0.0,0.206239,0.0,S1PT03,PT
0.959086,0.359375,0.0,0.0,0.0,0.0823337,0.0940826,0.0,0.330464,0.0,S1PT03,PT
0.636576,0.0,0.0,0.0,0.0,0.0411668,0.0,0.0,0.165232,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.84927,0.156091,0.000181785,0.00251401,0.0,0.0692068,0.158883,0.0,0.282221,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.797029,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.210728,0.330464,0.0,S1PT03,PT
0.692687,0.0,0.0,0.797029,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.937122,0.0312182,3.63569e-05,0.159909,0.0,0.0797083,0.0317767,0.0,0.320815,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.911025,0.00520303,6.05949e-06,0.15949,0.0,0.0818961,0.00529612,0.0351214,0.328856,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.210728,0.330464,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.0,0.330464,0.0,S1PT03,PT
0.937122,0.0312182,3.63569e-05,0.159909,0.0,0.0797083,0.0317767,0.449365,0.320815,0.0,S1PT03,PT
0.959086,0.0,0.0,0.0,0.0,0.0823337,0.0,0.105364,0.330464,0.0,S1PT03,PT
0.346382,0.0,0.0,0.0,0.0804381,0.330734,0.0,0.0,0.0,0.918394,S1PT04,PT
0.0,0.0,0.123716,0.391914,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.0134467,0.0,0.770913,0.0,0.0,0.0,0.00879953,0.0,0.0,0.161275,S1PT04,PT
0.346382,0.0,0.0,0.0,0.0804381,0.330734,0.0,0.0,0.0,0.918394,S1PT04,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.179914,0.0,0.385456,0.0,0.040219,0.165367,0.00439976,0.0,0.0,0.539835,S1PT04,PT
0.179914,0.0,0.0,0.0,0.0804381,0.165367,0.00439976,0.0,0.0,0.918394,S1PT04,PT
0.179914,0.0,0.385456,0.0,0.040219,0.165367,0.00439976,0.0,0.0,0.539835,S1PT04,PT
0.175432,0.0,0.128485,0.0,0.040219,0.165367,0.00146659,0.0,0.0,0.486076,S1PT04,PT
0.179914,0.0,0.0,0.0,0.605491,0.165367,0.00439976,0.0,0.0,0.918394,S1PT04,PT
0.17842,0.0,0.171314,0.0,0.0536254,0.165367,0.00342204,0.0,0.0,0.648102,S1PT04,PT
0.175432,0.0,0.128485,0.0,0.040219,0.165367,0.00146659,0.0,0.0,0.486076,S1PT04,PT
0.175432,0.0,0.128485,0.0,0.040219,0.22458,0.00439976,0.0,0.0,0.486076,S1PT04,PT
0.1773,0.0,0.107071,0.0,0.184889,0.18017,0.00342204,0.0,0.0,0.634662,S1PT04,PT
