lftCnrPul,lftCnrRas,lftMthStr,rgtInrBrwRas,lftLwrLidTgt,lftUprLipSk,lftDmplr,lftLwrLipDep,lftLwrLidRas,lftChkRas,ID,Group
0.0,0.0,0.0,0.0,0.0,0.0,0.612662,0.0,0.826783,0.0,S1PT01,PT
0.827473,0.0,0.0,0.911943,0.0,0.781207,0.0,0.0,0.0,0.0,S1PT01,PT
0.206868,0.0,0.0,0.227986,0.0,0.555342,0.153166,0.0,0.564289,0.156527,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.0,0.0,0.0,0.0,0.602359,0.99996,0.612662,0.0,0.826783,0.0,S1PT01,PT
0.827473,0.0,0.0,0.0,0.0,0.440201,0.0,0.0,0.707417,0.626107,S1PT01,PT
0.0488564,0.0,0.0,0.623786,0.0,0.673342,0.0,0.0,0.0,0.0,S1PT01,PT
0.413736,0.0,0.0,0.0,0.0,0.610704,0.745607,0.0,0.353708,0.313054,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.206868,0.0,0.0,0.911943,0.0,0.555342,0.153166,0.0,0.564289,0.156527,S1PT01,PT
0.45511,0.0,0.0,0.31918,0.120472,0.677483,0.153166,0.0,0.490439,0.219138,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.156527,S1PT01,PT
0.827473,0.0,0.0,0.911943,0.0,0.781207,0.0,0.0,0.0,0.0,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.0,0.2519,0.0,0.0,0.0,0.779634,0.0,0.0,0.0,0.0,S1PT01,PT
0.45511,0.0,0.0,0.455971,0.120472,0.677483,0.153166,0.0,0.490439,0.458475,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.397074,0.0,0.0,0.525542,0.0172102,0.645641,0.150277,0.0,0.302265,0.165471,S1PT01,PT
0.0,0.0,0.707836,0.0,0.0,0.0,0.0,0.0,0.0,0.771797,S1PT01,PT
0.348899,0.0419834,0.0,0.391571,0.022947,0.655812,0.0505737,0.0,0.308971,0.260518,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.120472,0.677483,0.153166,0.00904869,0.490439,0.195206,S1PT01,PT
0.45511,0.0,0.0,0.455971,0.120472,0.677483,0.153166,0.0,0.490439,0.263558,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.348899,0.0419834,0.0,0.391571,0.022947,0.655812,0.0505737,0.0,0.308971,0.260518,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.610704,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.402004,0.0209917,0.0,0.423771,0.0717094,0.666647,0.10187,0.0,0.399705,0.262038,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.120472,0.677483,0.153166,0.0,0.490439,0.263558,S1PT01,PT
0.34087,0.00699723,0.117973,0.369243,0.0439817,0.538698,0.0594841,0.00150811,0.332878,0.352864,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.120472,0.677483,0.820764,0.00904869,0.490439,0.195206,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.0,0.677483,0.0,0.0,0.353708,0.313054,S1PT01,PT
0.348899,0.0419834,0.0,0.455971,0.022947,0.677483,0.0505737,0.00904869,0.308971,0.260518,S1PT01,PT
0.413736,0.0,0.0,0.455971,0.120472,0.677483,0.820764,0.00904869,0.490439,0.195206,S1PT01,PT
0.38883,0.011662,0.0196621,0.425417,0.0632636,0.637804,0.197643,0.00175947,0.396024,0.27454,S1PT01,PT
0.40787,0.0104958,0.0,0.439871,0.0960905,0.672065,0.461317,0.00452434,0.445072,0.228622,S1PT01,PT
0.410803,0.00524792,0.0,0.447921,0.108281,0.674774,0.64104,0.00678652,0.467756,0.211914,S1PT01,PT
0.348899,0.603498,0.0196621,0.455971,0.0632636,0.677483,0.0505737,0.00175947,0.308971,0.27454,S1PT01,PT
0.40787,0.0104958,0.0,0.455971,0.0960905,0.677483,0.461317,0.00452434,0.308971,0.228622,S1PT01,PT
0.40787,0.0104958,0.0,0.439871,0.0960905,0.672065,0.461317,0.00452434,0.445072,0.228622,S1PT01,PT
0.394615,0.0128283,0.00393242,0.446641,0.0605546,0.668464,0.306059,0.00487624,0.398843,0.254388,S1PT01,PT
0.0,0.0,0.0,0.0,0.0,0.800488,0.0,0.438904,0.0,0.477565,S1PT27,PT
0.0,0.0,0.0,0.0,0.0,0.560817,0.0,0.0,0.0,0.0,S1PT27,PT
0.0,0.878693,0.0,0.0,0.0,0.0,0.184248,0.0,0.0,0.0,S1PT27,PT
0.484667,0.0,0.588922,0.0,0.0,0.800488,0.0,0.0,0.0,0.477565,S1PT27,PT
0.0,0.292898,0.0,0.0,0.0,0.453768,0.0614159,0.146301,0.0,0.159188,S1PT27,PT
0.484667,0.0,0.588922,0.0,0.0,0.800488,0.0,0.0,0.0,0.477565,S1PT27,PT
0.82878,0.729193,0.0,0.0,0.0,0.515684,0.0,0.768799,0.0,0.0,S1PT27,PT
0.152067,0.0,0.0,0.0,0.0,0.800488,0.0614159,0.146301,0.0,0.159188,S1PT27,PT
0.0,0.292898,0.0,0.0,0.0,0.578345,0.0614159,0.0,0.0,0.159188,S1PT27,PT
0.366378,0.255523,0.14723,0.0,0.0,0.673751,0.030708,0.228775,0.0,0.198985,S1PT27,PT
0.82878,0.729193,0.0,0.0,0.0,0.515684,0.0,0.768799,0.0,0.0,S1PT27,PT
0.82878,0.729193,0.0,0.0,0.0,0.515684,0.030708,0.588213,0.0,0.198985,S1PT27,PT
0.82878,0.729193,0.14723,0.0,0.0,0.673751,0.030708,0.228775,0.0,0.0,S1PT27,PT
0.597579,0.492358,0.0736152,0.0,0.0,0.594718,0.015354,0.498787,0.0,0.0994927,S1PT27,PT
0.82878,0.729193,0.0,0.0,0.0,0.515684,0.0,0.768799,0.0,0.0,S1PT27,PT
0.597579,0.492358,0.0736152,0.0,0.0,0.594718,0.015354,0.498787,0.0,0.0994927,S1PT27,PT
0.713179,0.610775,0.0368076,0.0,0.0,0.555201,0.00767699,0.633793,0.0,0.0497464,S1PT27,PT
0.82878,0.729193,0.14723,0.0,0.0,0.673751,0.0,0.228775,0.0,0.0,S1PT27,PT
0.770979,0.669984,0.0552114,0.0,0.0,0.574959,0.0191925,0.521144,0.0,0.0746196,S1PT27,PT
0.82878,0.729193,0.14723,0.0,0.0,0.673751,0.0,0.228775,0.0,0.0,S1PT27,PT
0.713179,0.610775,0.110423,0.0,0.0,0.634234,0.00767699,0.363781,0.0,0.0497464,S1PT27,PT
0.727629,0.625577,0.0782162,0.0,0.0,0.599657,0.0105559,0.470625,0.0,0.0559647,S1PT27,PT
0.305249,0.669984,0.0736152,0.0,0.0,0.574959,0.0191925,0.521144,0.0,0.0994927,S1PT27,PT
0.643709,0.658882,0.102371,0.0,0.0,0.62065,0.00935633,0.396081,0.0,0.0513009,S1PT27,PT
0.305249,0.625577,0.0736152,0.0,0.0,0.574959,0.0191925,0.470625,0.0,0.0994927,S1PT27,PT
0.0,0.599271,0.0,0.0,0.0,0.592146,0.0,0.0,0.0,0.985768,S1PT27,PT
0.82878,0.729193,0.14723,0.0,0.0,0.673751,0.0,0.228775,0.0,0.0,S1PT27,PT
0.713179,0.610775,0.110423,0.0,0.0,0.673751,0.0,0.363781,0.0,0.0,S1PT27,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.906178,0.0,0.0,0.0,0.0,0.0,0.0,0.0471794,0.879241,0.0,S1PT09,PT
0.803893,0.0,0.0,0.0,0.0,0.0,0.420576,0.0,0.0,0.710999,S1PT09,PT
0.453089,0.180232,0.145509,0.425935,0.272987,0.0,0.0,0.0235897,0.49036,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.425935,0.545974,0.0,0.0,0.0235897,0.10148,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.018358,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.018358,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.0,0.569446,0.0,0.0,0.0,0.0,0.0,0.434271,0.0,S1PT09,PT
0.0,0.360465,0.291018,0.85187,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.018358,0.360465,0.291018,0.0,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.0,0.180232,0.430232,0.425935,0.272987,0.0,0.0,0.0,0.267876,0.0,S1PT09,PT
0.018358,0.360465,0.291018,0.0,0.545974,0.0,0.0,0.0,0.10148,0.0,S1PT09,PT
0.00917902,0.315407,0.325821,0.319451,0.477727,0.0,0.0,0.0,0.143079,0.0,S1PT09,PT
0.00917902,0.270348,0.360625,0.212967,0.40948,0.0,0.0,0.0,0.184678,0.0,S1PT09,PT
0.0,0.0,0.478589,0.0,0.0,0.0,0.0,0.886718,0.0,0.0,S1PT22,PT
0.0,0.928501,0.0,0.0,0.0,0.0,0.0,0.0,0.674245,0.808788,S1PT22,PT
0.0,0.0,0.478589,0.0,0.0,0.0,0.0,0.886718,0.0,0.0,S1PT22,PT
0.0,0.928501,0.478589,0.0,0.0,0.0,0.0,0.0,0.674245,0.808788,S1PT22,PT
0.0,0.0,0.478589,0.0,0.0,0.0,0.0,0.816373,0.0,0.0,S1PT22,PT
0.0,0.818516,0.478589,0.0,0.0,0.0,0.0,0.886718,0.0,0.0,S1PT22,PT
0.0,0.0,0.478589,0.0,0.0,0.0,0.0,0.816373,0.0,0.0,S1PT22,PT
0.0,0.818516,0.478589,0.0,0.0,0.0,0.0,0.816373,0.0,0.0,S1PT22,PT
0.123105,0.0,0.478589,0.0,0.0,0.0,0.578138,0.816373,0.0,0.0,S1PT22,PT
0.041035,0.272839,0.478589,0.0,0.0,0.0,0.192713,0.816373,0.0,0.0,S1PT22,PT
0.123105,0.228946,0.478589,0.0,0.0,0.0,0.0,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.289069,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.289069,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.574025,0.0,0.0,0.289069,0.816373,0.0,0.0,S1PT22,PT
0.0752309,0.167262,0.478589,0.0,0.0,0.0,0.160594,0.816373,0.0,0.0,S1PT22,PT
0.0923288,0.114473,0.478589,0.0,0.0,0.0,0.144535,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.289069,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.289069,0.816373,0.0,0.0,S1PT22,PT
0.0769407,0.0572365,0.478589,0.0,0.0,0.0,0.216802,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.144535,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.216802,0.816373,0.0,0.0,S1PT22,PT
0.0653996,0.0143091,0.478589,0.0,0.0,0.0,0.234869,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.0,0.0,0.0,0.144535,0.816373,0.0,0.0,S1PT22,PT
0.0615525,0.0,0.478589,0.379902,0.0,0.0,0.144535,0.816373,0.0,0.0,S1PT22,PT
0.0769407,0.0572365,0.478589,0.0,0.0,0.0,0.289069,0.816373,0.0,0.0,S1PT22,PT
0.768841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.0,0.0,0.768202,0.0,0.0,0.0,0.0,0.533744,0.0,0.879989,S1PT04,PT
0.0,0.950813,0.265443,0.0,0.0,0.0,0.0,0.0,0.0,0.292078,S1PT04,PT
0.768841,0.0,0.768202,0.0,0.0,0.0,0.0,0.533744,0.0,0.0,S1PT04,PT
0.0,0.0,0.768202,0.0,0.0,0.0,0.0,0.0,0.0,0.0973349,S1PT04,PT
0.38442,0.0,0.384101,0.0,0.0,0.0,0.0,0.266872,0.0,0.439994,S1PT04,PT
0.768841,0.0,0.461479,0.0,0.0,0.0,0.0,0.533744,0.0,0.0,S1PT04,PT
0.0,0.0,0.0,0.194267,0.0,0.0,0.0,0.596307,0.0,0.0,S1PT04,PT
0.768841,0.0,0.768202,0.0,0.0,0.0,0.0,0.533744,0.0,0.0,S1PT04,PT
0.51256,0.0,0.409894,0.0647557,0.0,0.0,0.0,0.554598,0.0,0.0,S1PT04,PT
0.768841,0.0,0.461479,0.0,0.0,0.0,0.0,0.533744,0.0,0.0,S1PT04,PT
0.768841,0.0,0.461479,0.0,0.0,0.0,0.0,0.533744,0.0,0.0,S1PT04,PT
0.683414,0.0,0.444284,0.0215852,0.0,0.0,0.0,0.540695,0.0,0.0,S1PT04,PT
0.640701,0.0,0.435687,0.0323779,0.0,0.0,0.0,0.544171,0.0,0.0,S1PT04,PT
0.51256,0.0,0.409894,0.0647557,0.0,0.0,0.0,0.554598,0.0,0.0,S1PT04,PT
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.612225,0.0,0.429955,0.0395729,0.0,0.0,0.0,0.546488,0.0,0.0,S1PT04,PT
0.57663,0.0,0.42279,0.0485668,0.0,0.0,0.0,0.549385,0.0,0.0,S1PT04,PT
0.640701,0.0,0.409894,0.0647557,0.0,0.0,0.0,0.544171,0.0,0.0,S1PT04,PT
0.594428,0.0,0.426372,0.0440699,0.0,0.0,0.0,0.547937,0.0,0.0,S1PT04,PT
0.0,0.0,0.54432,0.0,0.333759,0.0,0.450264,0.0,0.0,0.0,S1PT04,PT
0.57663,0.829527,0.42279,0.0485668,0.507918,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.84459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.0,0.0,0.54432,0.0,0.333759,0.0,0.450264,0.826966,0.0,0.0,S1PT04,PT
0.543394,0.735851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT04,PT
0.594428,0.0,0.426372,0.0440699,0.0,0.0,0.0,0.547937,0.0,0.0,S1PT04,PT
0.503912,0.207382,0.348371,0.0231592,0.210419,0.0,0.112566,0.136984,0.0,0.0,S1PT04,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.0,0.0,0.60563,0.0,0.0,0.361203,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.0,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.276675,0.0,0.0,0.0,0.244693,0.302815,0.167092,0.0,0.180601,0.0,S1PT19,PT
0.461125,0.0,0.0,0.0,0.407821,0.100938,0.167092,0.0,0.0602004,0.0,S1PT19,PT
0.276675,0.0,0.0,0.0,0.458965,0.0,0.167092,0.0,0.180601,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.430383,0.0,0.0,0.0,0.452057,0.0336461,0.222789,0.0,0.0802673,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.793838,0.0,0.0654083,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.55335,0.0,0.0,0.0,0.489385,0.0,0.334184,0.0,0.0,0.0,S1PT19,PT
0.0,0.0,0.0,0.625618,0.0,0.527568,0.0,0.558432,0.0,0.0,S1HC07,HC
0.77415,0.0,0.0,0.201778,0.0,0.0,0.0,0.182362,0.0,0.0,S1HC07,HC
0.77415,0.0,0.0,0.201778,0.0,0.527568,0.0,0.182362,0.0,0.0,S1HC07,HC
0.77415,0.0,0.0,0.201778,0.0,0.0,0.0,0.182362,0.0,0.0,S1HC07,HC
0.228778,0.0,0.532568,0.0,0.393045,0.0,0.0,0.281906,0.0,0.0,S1HC07,HC
0.387075,0.0,0.0,0.413698,0.0,0.263784,0.0,0.370397,0.0,0.0,S1HC07,HC
0.541038,0.0,0.133142,0.204313,0.0982612,0.197838,0.0,0.254257,0.0,0.0,S1HC07,HC
0.77415,0.0,0.0,0.201778,0.0,0.0,0.0,0.182362,0.0,0.0,S1HC07,HC
0.0,0.828303,0.717189,0.0,0.0,0.0,0.0,0.538989,0.0,0.0,S1HC07,HC
0.77415,0.0,0.0,0.201778,0.0,0.0,0.755456,0.182362,0.0,0.0,S1HC07,HC
0.77415,0.0,0.532568,0.930327,0.0,0.0,0.0,0.281906,0.0,0.0453293,S1HC07,HC
0.572698,0.165661,0.27658,0.307639,0.0196522,0.0395676,0.151091,0.287975,0.0,0.00906587,S1HC07,HC
0.0,0.96244,0.717189,0.0,0.0,0.0,0.0,0.538989,0.0,0.0,S1HC07,HC
0.77415,0.0,0.532568,0.930327,0.0,0.0,0.0,0.281906,0.0,0.0453293,S1HC07,HC
0.77415,0.0,0.0,0.201778,0.0,0.0,0.755456,0.182362,0.0,0.0,S1HC07,HC
0.0,0.637552,0.717189,0.0,0.0,0.0,0.0,0.538989,0.0,0.0,S1HC07,HC
0.77415,0.0,0.532568,0.930327,0.0,0.0,0.0,0.281906,0.0,0.0453293,S1HC07,HC
0.530249,0.282025,0.381584,0.359936,0.00491306,0.00989191,0.226637,0.322808,0.0,0.0135988,S1HC07,HC
0.0,0.96244,0.717189,0.0,0.0,0.0,0.0,0.538989,0.0,0.0,S1HC07,HC
0.673424,0.0828303,0.404574,0.618983,0.00982612,0.0197838,0.0755456,0.284941,0.0,0.0271976,S1HC07,HC
0.77415,0.0,0.532568,0.930327,0.00491306,0.0,0.0,0.281906,0.0,0.0453293,S1HC07,HC
0.395565,0.392969,0.550621,0.381849,0.00294784,0.00593514,0.0604365,0.393526,0.0,0.0172251,S1HC07,HC
0.601837,0.182428,0.393079,0.48946,0.00736959,0.0148379,0.151091,0.303874,0.0,0.0203982,S1HC07,HC
0.673424,0.282025,0.404574,0.618983,0.00491306,0.0197838,0.0755456,0.322808,0.0,0.0271976,S1HC07,HC
0.673424,0.0828303,0.404574,0.618983,0.00982612,0.0197838,0.0755456,0.284941,0.0,0.0271976,S1HC07,HC
0.601837,0.182428,0.393079,0.48946,0.00736959,0.0148379,0.151091,0.303874,0.0,0.0203982,S1HC07,HC
0.687993,0.0912138,0.462824,0.709893,0.00614133,0.00741893,0.0755456,0.29289,0.0,0.0328638,S1HC07,HC
0.77415,0.0,0.393079,0.930327,0.00491306,0.0148379,0.151091,0.303874,0.0,0.0203982,S1HC07,HC
0.112133,0.786234,0.0,0.864208,0.0,0.0,0.0,0.0,0.0594342,0.0,S1HC07,HC
0.395565,0.392969,0.404574,0.381849,0.00294784,0.0197838,0.0755456,0.051853,0.0,0.0271976,S1HC07,HC
0.62368,0.18805,0.457083,0.607921,0.00599394,0.0120681,0.0725238,0.317411,0.0,0.0274696,S1HC07,HC
0.53256,0.273483,0.351773,0.663943,0.00456096,0.0114911,0.0876329,0.211651,0.0099057,0.0213879,S1HC07,HC
0.731072,0.0456069,0.427951,0.82011,0.00552719,0.0111284,0.113318,0.298382,0.0,0.026631,S1HC07,HC
0.62368,0.18805,0.457083,0.709893,0.00599394,0.0120681,0.0755456,0.317411,0.0,0.0274696,S1HC07,HC
0.601837,0.182428,0.457083,0.48946,0.00599394,0.0148379,0.151091,0.317411,0.0,0.0274696,S1HC07,HC
0.687993,0.0912138,0.462824,0.709893,0.00614133,0.00741893,0.0755456,0.29289,0.0,0.0328638,S1HC07,HC
0.0,0.0,0.0,0.0,0.0,0.942574,0.0,0.0,0.951915,0.0,S1HC08,HC
0.0,0.0,0.0,0.0,0.0,0.269325,0.0,0.0,0.0,0.00981376,S1HC08,HC
0.0,0.0,0.0,0.010466,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.0,0.0,0.690548,0.804491,0.0,0.0,0.788127,0.0395147,0.0,0.0,S1HC08,HC
0.0,0.0,0.0,0.0,0.0,0.942574,0.0,0.0,0.951915,0.0,S1HC08,HC
0.0,0.0,0.0,0.0,0.0,0.942574,0.0,0.0,0.951915,0.0,S1HC08,HC
0.0,0.0,0.690548,0.010466,0.0137038,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.0,0.867808,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.0,0.0,0.0,0.00523302,0.0068519,0.471287,0.0,0.0,0.919356,0.0,S1HC08,HC
0.706285,0.0,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.0,0.567535,0.860588,0.0286557,0.0,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.0,0.867808,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.0,0.173562,0.173841,0.00313981,0.0068519,0.471287,0.0,0.0,0.741997,0.0,S1HC08,HC
0.706285,0.0,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.706285,0.0,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.176571,0.402226,0.347935,0.00794889,0.00856488,0.117822,0.0,0.0,0.628898,0.0,S1HC08,HC
0.580238,0.0,0.0,0.0,0.812308,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.0,0.567535,0.860588,0.0286557,0.0137038,0.0,0.0,0.956682,0.886797,0.0,S1HC08,HC
0.706285,0.0,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.0,0.567535,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.176571,0.402226,0.347935,0.00794889,0.0137038,0.0,0.0,0.0,0.628898,0.0,S1HC08,HC
0.441428,0.201113,0.263295,0.00397444,0.0111343,0.0589109,0.0,0.0,0.314449,0.0,S1HC08,HC
0.0,0.567535,0.178655,0.308127,0.0137038,0.0,0.0,0.0,0.886797,0.0,S1HC08,HC
0.706285,0.0,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.410809,0.219614,0.274735,0.00522923,0.127056,0.0168317,0.0,0.136669,0.596583,0.0,S1HC08,HC
0.723707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.723707,0.0,0.0,0.0,0.0137038,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.706285,0.0,0.178655,0.0,0.0137038,0.0,0.0,0.0,0.0,0.0,S1HC08,HC
0.513032,0.0,0.0,0.0,0.0,0.663208,0.0,0.0,0.310653,0.0,S1HC08,HC
0.4098,0.231748,0.207212,0.0542132,0.0298836,0.0126238,0.0,0.0227782,0.404454,0.0,S1HC08,HC
0.410809,0.201113,0.274735,0.00522923,0.127056,0.0589109,0.0,0.136669,0.596583,0.0,S1HC08,HC
0.558547,0.109807,0.226695,0.00261462,0.0703799,0.00841584,0.0,0.0683345,0.298292,0.0,S1HC08,HC
0.0,0.0,0.0,0.0,0.0,0.704063,0.659267,0.0,0.576402,0.0,S1HC08,HC
0.823312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356139,S1HC08,HC
0.474597,0.077524,0.126757,0.0088653,0.0363896,0.206746,0.094181,0.0325402,0.312341,0.0,S1HC08,HC
0.558547,0.109807,0.226695,0.00261462,0.0703799,0.00841584,0.0,0.0683345,0.298292,0.0,S1HC08,HC
0.632416,0.0549034,0.202675,0.00130731,0.0420419,0.00420792,0.0,0.0341672,0.149146,0.0,S1HC08,HC
0.723707,0.0,0.0,0.917772,0.912752,0.0,0.0,0.0683345,0.298292,0.0,S1HC08,HC
0.513032,0.0,0.0,0.0,0.0,0.663208,0.0,0.136669,0.310653,0.0,S1HC08,HC
0.513032,0.0,0.0,0.0,0.0,0.663208,0.0,0.136669,0.310653,0.0,S1HC08,HC
0.632416,0.0549034,0.202675,0.00130731,0.0420419,0.00420792,0.0,0.0341672,0.149146,0.0,S1HC08,HC
0.678061,0.0274517,0.101337,0.45954,0.477397,0.00210396,0.0,0.0512508,0.223719,0.0,S1HC08,HC
0.620935,0.0403724,0.0926877,0.155093,0.176927,0.147096,0.0156968,0.0566742,0.22812,0.0593565,S1HC08,HC
0.558547,0.109807,0.226695,0.0,0.0703799,0.00841584,0.0,0.0683345,0.298292,0.0,S1HC08,HC
0.723707,0.638642,0.0,0.917772,0.912752,0.0,0.0,0.0683345,0.298292,0.0,S1HC08,HC
0.0,0.0,0.604709,0.0,0.0358257,0.0,0.0,0.0,0.0,0.657334,S1HC08,HC
0.0,0.0,0.0,0.0,0.0,0.402567,0.0,0.456567,0.100379,0.159129,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.0,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.456567,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.456567,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.456567,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.124604,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.962164,0.29405,0.0,0.456567,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.456567,0.0,0.0,S1HC26,HC
0.893234,0.0,0.0,0.0,0.0,0.29405,0.0,0.124604,0.0,0.0,S1HC26,HC
