neutral,jawOpen,jawLft,jawRgt,jawFwd,jawBk,chnRas,lftUprLipSk,rgtUprLipSk,lftLwrLipSk,rgtLwrLipSk,lftUprLipTgt,rgtUprLipTgt,lftLwrLipTgt,rgtLwrLipTgt,lftLipSealUpDn,rgtLipSealUpDn,lipSealLft,lipSealRgt,lftLipSealFwd,rgtLipSealFwd,lftLipSealBck,rgtLipSealBck,lftInrClsn,rgtInrClsn,lftOutClsn,rgtOutClsn,lftUprFnl,rgtUprFnl,lftLwrFnl,rgtLwrFnl,lftUprLipRas,rgtUprLipRas,lftNseWrnk,rgtNseWrnk,lftLwrLipDep,rgtLwrLipDep,lftNkTgt,rgtNkTgt,lftUprLipStr,rgtUprLipStr,lftLwrLipStr,rgtLwrLipStr,lftNrwMth,rgtNrwMth,lftMthStr,rgtMthStr,lftCnrPul,rgtCnrPul,lftDmplr,rgtDmplr,lftCnrDep,rgtCnrDep,lftCnrRas,rgtCnrRas,lftPufChk,rgtPufChk,lftPufLip,rgtPufLip,lftClnch,rgtClnch,swlo,lftNstrlFlr,rgtNstrlFlr,lftNstrlPnch,rgtNstrlPnch,lftInrBrwRas,rgtInrBrwRas,lftOutBrwRas,rgtOutBrwRas,lftBrwLwr,rgtBrwLwr,pcrs,lftSqnt,rgtSqnt,lftUprLidRas,rgtUprLidRas,lftUprLidDep,rgtUprLidDep,lftLwrLidRas,rgtLwrLidRas,lftLwrLidDep,rgtLwrLidDep,lftLwrLidTgt,rgtLwrLidTgt,lftEyeLft,rgtEyeLft,lftEyeRgt,rgtEyeRgt,lftEyeDwn,rgtEyeDwn,lftEyeUp,rgtEyeUp,lftChkRas,rgtChkRas,headBck,headFwd,headTltLft,headTltRgt,headTrnLft,headTrnRgt,lftLwrInrLipTeethClsn,lftLwrOutLipTeethClsn,rgtLwrInrLipTeethClsn,rgtLwrOutLipTeethClsn,chnRas_lftCnrPul_lftLwrFnl_lftLwrLipDep_lftMthStr,chnRas_rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,chnRas_rgtLwrFnl,lftCnrPul_lftLwrFnl_lftLwrLipDep,lftCnrPul_lftLwrFnl_lftMthStr,lftCnrPul_lftLwrFnl,lftCnrPul_lftLwrLipDep_lftMthStr,lftCnrPul_lftLwrLipDep,lftCnrPul_lftMthStr,lftCnrPul_lftUprLipTgt,lftLwrFnl_lftLwrLipDep_lftMthStr,lftLwrFnl_lftLwrLipDep,lftLwrLipDep_lftMthStr,lftMthStr_lftLwrFnl,lftUprFnl_lftUprLipRas,rgtCnrPul_rgtLwrFnl,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,rgtCnrPul_rgtLwrFnl_rgtMthStr,rgtCnrPul_rgtLwrLipDep,rgtCnrPul_rgtMthStr,rgtCnrPul_rgtUprLipTgt,rgtLwrFnl_rgtLwrLipDep,rgtLwrFnl_rgtLwrLipDep_rgtMthStr,rgtLwrLipDep_rgtMthStr,rgtMthStr_rgtLwrFnl,rgtUprFnl_rgtUprLipRas,chnRas_lftLwrLipSk_lftInrClsn,chnRas_lftLwrLipSk,chnRas_rgtLwrLipSk,chnRas_rgtLwrLipSk_rgtInrClsn,jawBk_chnRas_lftLwrLipSk_lftLwrInrLipTeethClsn,jawBk_chnRas_rgtLwrLipSk_rgtLwrInrLipTeethClsn,jawBk_chnRas_lftLwrInrLipTeethClsn,jawBk_chnRas_rgtLwrInrLipTeethClsn,jawBk_lftLwrLipSk_lftLwrInrLipTeethClsn,jawBk_rgtLwrLipSk_rgtLwrInrLipTeethClsn,jawLft_jawBk_rgtLwrLipSk_rgtLwrOutLipTeethClsn,jawOpen_lftLwrLipSk,jawOpen_lftNrwMth,jawOpen_lftUprLipSk,jawOpen_rgtLwrLipSk,jawOpen_rgtNrwMth,jawOpen_rgtUprLipSk,jawRgt_jawBk_lftLwrLipSk_lftLwrOutLipTeethClsn,file
0,0.0,0.0,0.164193,0.0244389,0.992989,0.0,0.0,0.0,0.0,0.0,0.852549,0.852549,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634134,0.634134,0.233358,0.233358,0.0,0.0,0.0,0.0,0.0910714,0.0910714,0.0,0.0,0.0,0.0,0.0,0.0,0.372478,0.372478,0.0,0.0,0.0,0.0,0.0,0.0,0.701749,0.701749,0.0,0.638885,0.638885,0.0,0.0,0.302574,0.302574,0.251346,0.251346,0.0,0.0,0.0,0.739556,0.739556,0.606669,0.606669,0.0,0.0,0.0,0.0,0.590339,0.590339,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT33_Fearful_output_1_parsed.csv
0,0.380962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014796,0.014796,0.00296808,0.00296808,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0867585,0.0867585,0.0,0.0,0.313071,0.313071,0.138553,0.138553,0.159042,0.159042,0.226657,0.226657,0.350507,0.350507,0.0277482,0.0277482,0.215435,0.215435,0.362539,0.362539,0.25542,0.25542,0.0,0.0,0.163331,0.163331,0.000459848,0.000459848,0.0,0.0,0.0,0.0,0.0,0.0,0.0222858,0.0173466,0.0173466,0.0,0.0,0.00205802,0.00205802,0.464629,0.464629,0.0,0.0,0.0,0.0599676,0.0599676,0.2748,0.2748,0.0,0.0,0.0559594,0.0559594,0.0,0.0,0.714503,0.714503,0,0,0,0,0,0,0,0,0.175104,0.175104,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147273,0.0406226,0.0925998,0.000758108,0.0,0.0,0.057659,0.0,0.0271616,0.0,0.0,0.0,0.0,0.0406226,0.0925998,0.000758108,0.0,0.0,0.057659,0.0,0.0271616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563672,0.0820723,0.0,0.00563672,0.0820723,0.0,0.0,S1HC02_Fearful_output_1_parsed.csv
0,0.0,0.0,0.0,0.33334,0.0,0.0425143,0.0,0.0,0.0,0.0,0.12839,0.12839,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0151657,0.0151657,0.0737064,0.0737064,0.337741,0.337741,0.221587,0.221587,0.907061,0.907061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302127,0.0302127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927544,0.927544,0.0574476,0.565618,0.565618,0.0,0.0,0.0543639,0.0543639,0.199844,0.199844,0.288866,0.288866,0.0,0.302743,0.302743,0.0,0.0,0.0,0.0,0.307369,0.307369,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668562,0.0,0.0,0.00512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668562,0.0,0.0,0.0,0.00512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC29_Angry_output_1_parsed.csv
0,0.0,0.203161,0.253083,0.0,0.0,0.0,0.0,0.0,0.380381,0.380381,0.0,0.0,0.327489,0.327489,0,0,0,0,0,0,0,0,0.176063,0.0542254,0.0,0.210729,0.22301,0.22301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146841,0.146841,0.0,0.0,0.0809688,0.0809688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253123,0.253123,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.441637,0.441637,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT19_Angry_output_1_parsed.csv
0,0.0633745,0.0,0.0,0.0,0.00356567,0.00325985,0.668464,0.668464,0.06482,0.06482,0.41347,0.41347,0.0495805,0.0495805,0,0,0,0,0,0,0,0,0.196802,0.203753,0.0356438,0.0718197,0.0,0.0,0.000743159,0.000743159,0.0,0.0,0.406626,0.406626,0.00487624,0.00487624,0.206109,0.206109,0.625575,0.625575,0.248541,0.248541,0.0,0.0,0.00393242,0.00393242,0.394615,0.394615,0.306059,0.306059,0.0279795,0.0279795,0.0128283,0.0128283,0.322057,0.322057,0.00138431,0.00138431,0.0543656,0.0543656,0.0825258,0.0,0.0,0.0,0.0,0.446641,0.446641,0.415248,0.415248,0.376788,0.376788,0.0,0.0551569,0.0551569,0.0,0.0,0.00162014,0.00162014,0.398843,0.398843,0.0497734,0.0497734,0.0605546,0.0605546,0,0,0,0,0,0,0,0,0.254388,0.254388,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.83315e-11,1.83315e-11,2.42259e-06,1.43001e-06,1.15323e-06,0.000293261,7.5669e-06,0.00192423,0.00155179,0.163161,1.42504e-08,3.62382e-06,1.91754e-05,2.92242e-06,0.0,0.000293261,1.43001e-06,5.62341e-09,1.15323e-06,0.00192423,0.00155179,0.163161,3.62382e-06,1.42504e-08,1.91754e-05,2.92242e-06,0.0,4.1585e-05,0.000211304,0.000211304,4.30538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410794,0.0,0.0423635,0.00410794,0.0,0.0423635,0.0,S1PT01_Happy_output_1_parsed.csv
0,0.0,0.175471,0.0,0.0,0.0,0.0,0.0,0.0,0.00836082,0.00836082,0.0,0.0,0.759233,0.759233,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00821958,0.00821958,0.102852,0.102852,0.0491036,0.0491036,0.0289421,0.0289421,0.0,0.0,0.100694,0.100694,0.524228,0.524228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00916239,0.00916239,0.16824,0.16824,0.0,0.0,0.0,0.0,0.0995545,0.0995545,0.14482,0.378074,0.378074,0.0,0.0,0.0168065,0.0168065,0.26153,0.26153,0.11939,0.11939,0.0,0.0,0.0,0.00525105,0.00525105,0.149774,0.149774,0.797795,0.797795,0.0,0.0,0.23033,0.23033,0,0,0,0,0,0,0,0,0.514765,0.514765,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC07_Angry_output_1_parsed.csv
0,0.0,0.0,0.0,0.560115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0727527,0.0719286,0.0289874,0.00846497,0.0,0.0,0.0,0.0,0.0,0.0,0.280393,0.280393,0.0,0.0,0.0,0.0,0.716903,0.716903,0.144304,0.144304,0.471275,0.471275,0.0,0.0,0.0,0.0,0.236095,0.236095,0.63209,0.63209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022004,0.0,0.0,0.462124,0.462124,0.679286,0.679286,0.0,0.0,0.20258,0.20258,0.0300861,0.0,0.0,0.174059,0.174059,0.0,0.0,0.0603931,0.0603931,0.0700057,0.0700057,0.132403,0.132403,0,0,0,0,0,0,0,0,0.781156,0.781156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25_Fearful_output_1_parsed.csv
0,0.0,0.0,0.407522,0.0,0.888733,0.000758019,0.0,0.0,0.0,0.0,0.00106659,0.00106659,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.764299,0.764299,0.831271,0.831271,0.0,0.0,0.12974,0.12974,0.0,0.0,0.0,0.0,0.471704,0.471704,0.0,0.0,0.0,0.0,0.166696,0.166696,0.0,0.0,0.143441,0.143441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787273,0.787273,0.0,0.0,0.2088,0.2088,0.0,0.0,0.553985,0.553985,0.0,0.283727,0.283727,0.00451384,0.00451384,0.696538,0.696538,0.647966,0.647966,0.0,0.0,0.236159,0.236159,0,0,0,0,0,0,0,0,0.633447,0.633447,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000579353,0.0165296,0.0,0.127406,0.0,0.0216271,0.0,0.000177796,0.0,0.0991601,0.0,0.0,0.0,0.127406,0.0165296,0.0,0.0,0.0216271,0.0,0.000177796,0.0991601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03_Fearful_output_1_parsed.csv
0,0.254434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172283,0.172283,0.0,0.0,0.130971,0.130971,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571397,0.571397,0.104008,0.104008,0.0,0.0,0.039137,0.039137,0.168013,0.168013,0.0,0.0,0.454141,0.454141,0.0,0.0,0.0,0.0,0.799004,0.799004,0.0,0.0,0.0,0.0,0.0,0.0,0.00339207,0.0445438,0.0445438,0.397919,0.397919,0.62274,0.62274,0.00703795,0.00703795,0.111547,0.111547,0.626872,0.00303957,0.00303957,0.0308557,0.0308557,0.0,0.0,0.100447,0.100447,0.000342698,0.000342698,0.113902,0.113902,0,0,0,0,0,0,0,0,0.225868,0.225868,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438346,0.0427482,0.0,0.0438346,0.0427482,0.0,0.0,S1PT06_Happy_output_1_parsed.csv
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740345,0.740345,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.337071,0.337071,0.0,0.0,0.0,0.0,0.551649,0.551649,0.900853,0.900853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816705,0.816705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796141,0.0796141,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151862,0.0,0.275287,0.0,0.450534,0.0,0.0,0.0,0.185945,0.0,0.0,0.0,0.275287,0.151862,0.0,0.0,0.450534,0.0,0.0,0.185945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT28_Happy_output_1_parsed.csv
0,0.0,0.0637824,0.0,0.0,0.0,0.0,0.195541,0.195541,0.0,0.0,0.681829,0.681829,0.0,0.0,0,0,0,0,0,0,0,0,0.0559837,0.0633543,0.0913332,0.0829383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223741,0.223741,0.381838,0.381838,0.0,0.0,0.0,0.0,0.127442,0.127442,0.0,0.0,0.872817,0.872817,0.0946372,0.0946372,0.0,0.0,0.0,0.0,0.253398,0.253398,0.23751,0.23751,0.100118,0.100118,0.0,0.0,0.0,0.354402,0.354402,0.0,0.0,0.112301,0.112301,0.0,0.0,0.0,0.0,0.0,0.240234,0.240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0931267,0.0931267,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195285,0.0,0.595112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195285,0.0,0.595112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC18_Happy_output_1_parsed.csv
0,0.0,0.0,0.739772,0.907432,0.995859,0.53249,0.0888609,0.0888609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0472748,0.0133467,0.0,0.0673938,0.038779,0.038779,0.0,0.0,0.0,0.0,0.0210857,0.0210857,0.861453,0.861453,0.0,0.0,0.226628,0.226628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720696,0.202366,0.202366,0.0,0.0,0.0,0.0,0.0,0.0,0.557971,0.557971,0.0,0.0,0.0,0.998878,0.998878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC24_Fearful_output_1_parsed.csv
0,0.0,0.66916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0306421,0.0337426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285433,0.285433,0.989584,0.989584,0.0,0.0,0.0,0.0,0.0710103,0.0710103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10209,0.10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682445,0.682445,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC08_Angry_output_1_parsed.csv
0,0.0,0.175359,0.0596581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305114,0.305114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816873,0.816873,0.0,0.0,0.0,0.0,0.637615,0.637615,0.0,0.0,0.0,0.0,0.0,0.0,0.756914,0.756914,0.0,0.821909,0.821909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820023,0.820023,0.0,0.0,0.0,0.0,0.454143,0.454143,0.281477,0.281477,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT05_Fearful_output_2_parsed.csv
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.889664,0.889664,0.895021,0.895021,0.0,0.0,0.0,0.0,0.612491,0.612491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0543003,0.0543003,0.0,0.0,0.696694,0.696694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231202,0.231202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029767,0.548192,0.0332584,0.0485999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548192,0.029767,0.0332584,0.0485999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT16_Angry_output_1_parsed.csv
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111495,0.111495,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.69445,0.69445,0.110035,0.110035,0.0,0.0,0.0302507,0.0302507,0.0,0.0,0.941991,0.941991,0.363177,0.363177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.524003,0.524003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07579,0.07579,0.583297,0.583297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.502986,0.502986,0.0,0.0,0.223981,0.223981,0,0,0,0,0,0,0,0,0.173192,0.173192,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC26_Angry_output_1_parsed.csv
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.248984,0.248984,0.0,0.0,0.0,0.0,0.74749,0.74749,0.929339,0.929339,0.0,0.0,0.0,0.0,0.0,0.0,0.0682826,0.0682826,0.665994,0.665994,0.886327,0.886327,0.0,0.0,0.0,0.0,0.379191,0.379191,0.0,0.0,0.0,0.0,0.657361,0.657361,0.0,0.0,0.0,0.312546,0.312546,0.0,0.0,0.0,0.0,0.209912,0.209912,0.0,0.59873,0.59873,0.0,0.0,0.236876,0.236876,0.0,0.0,0.0,0.0,0.970849,0.970849,0,0,0,0,0,0,0,0,0.943062,0.943062,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.548579,0.823699,0.590289,0.0,0.0,0.0,0.618935,0.0,0.0,0.0,0.0,0.0,0.0,0.823699,0.590289,0.0,0.0,0.0,0.618935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT35_Happy_output_1_parsed.csv
0,0.0,0.0,0.0,0.0,0.437216,0.96964,0.127677,0.127677,0.107043,0.107043,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0750879,0.0783908,0.0,0.00770214,0.0,0.0,0.0,0.0,0.959086,0.959086,0.52756,0.52756,0.0,0.0,0.229768,0.229768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330464,0.330464,0.0,0.0,0.0,0.0,0.740078,0.740078,0.0,0.0,0.856565,0.0,0.0,0.384587,0.384587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0823337,0.0823337,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00779359,0.103793,0.103793,0.0081364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03_Angry_output_1_parsed.csv
0,0.104408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0146796,0.0146796,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0981467,0.0981467,0.0,0.0,0.0,0.0,0.0,0.0,0.344225,0.344225,0.0,0.0,0.527114,0.527114,0.00127362,0.00127362,0.0398073,0.0398073,0.856943,0.856943,0.0831978,0.0831978,0.0692389,0.0692389,0.0,0.0,0.952187,0.952187,0.0,0.0,0.0,0.0,0.545333,0.545333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525433,0.0525433,0.0,0.0,0.0,0.0627037,0.0627037,0.0,0.0,0.0,0.0,0.0,0.0,0.651238,0.651238,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0245418,0.0286387,0.0712958,0.0,0.0,0.0,0.294981,0.0,0.0,0.0,0.0,0.0,0.0,0.0286387,0.0712958,0.0,0.0,0.0,0.294981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041562,0.0,0.0,0.0041562,0.0,0.0,S1HC05_Happy_output_1_parsed.csv
