,neutral,jawOpen,jawLft,jawRgt,jawFwd,jawBk,chnRas,lftUprLipSk,rgtUprLipSk,lftLwrLipSk,rgtLwrLipSk,lftUprLipTgt,rgtUprLipTgt,lftLwrLipTgt,rgtLwrLipTgt,lftLipSealUpDn,rgtLipSealUpDn,lipSealLft,lipSealRgt,lftLipSealFwd,rgtLipSealFwd,lftLipSealBck,rgtLipSealBck,lftInrClsn,rgtInrClsn,lftOutClsn,rgtOutClsn,lftUprFnl,rgtUprFnl,lftLwrFnl,rgtLwrFnl,lftUprLipRas,rgtUprLipRas,lftNseWrnk,rgtNseWrnk,lftLwrLipDep,rgtLwrLipDep,lftNkTgt,rgtNkTgt,lftUprLipStr,rgtUprLipStr,lftLwrLipStr,rgtLwrLipStr,lftNrwMth,rgtNrwMth,lftMthStr,rgtMthStr,lftCnrPul,rgtCnrPul,lftDmplr,rgtDmplr,lftCnrDep,rgtCnrDep,lftCnrRas,rgtCnrRas,lftPufChk,rgtPufChk,lftPufLip,rgtPufLip,lftClnch,rgtClnch,swlo,lftNstrlFlr,rgtNstrlFlr,lftNstrlPnch,rgtNstrlPnch,lftInrBrwRas,rgtInrBrwRas,lftOutBrwRas,rgtOutBrwRas,lftBrwLwr,rgtBrwLwr,pcrs,lftSqnt,rgtSqnt,lftUprLidRas,rgtUprLidRas,lftUprLidDep,rgtUprLidDep,lftLwrLidRas,rgtLwrLidRas,lftLwrLidDep,rgtLwrLidDep,lftLwrLidTgt,rgtLwrLidTgt,lftEyeLft,rgtEyeLft,lftEyeRgt,rgtEyeRgt,lftEyeDwn,rgtEyeDwn,lftEyeUp,rgtEyeUp,lftChkRas,rgtChkRas,headBck,headFwd,headTltLft,headTltRgt,headTrnLft,headTrnRgt,lftLwrInrLipTeethClsn,lftLwrOutLipTeethClsn,rgtLwrInrLipTeethClsn,rgtLwrOutLipTeethClsn,chnRas_lftCnrPul_lftLwrFnl_lftLwrLipDep_lftMthStr,chnRas_rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,chnRas_rgtLwrFnl,lftCnrPul_lftLwrFnl_lftLwrLipDep,lftCnrPul_lftLwrFnl_lftMthStr,lftCnrPul_lftLwrFnl,lftCnrPul_lftLwrLipDep_lftMthStr,lftCnrPul_lftLwrLipDep,lftCnrPul_lftMthStr,lftCnrPul_lftUprLipTgt,lftLwrFnl_lftLwrLipDep_lftMthStr,lftLwrFnl_lftLwrLipDep,lftLwrLipDep_lftMthStr,lftMthStr_lftLwrFnl,lftUprFnl_lftUprLipRas,rgtCnrPul_rgtLwrFnl,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep,rgtCnrPul_rgtLwrFnl_rgtLwrLipDep_rgtMthStr,rgtCnrPul_rgtLwrFnl_rgtMthStr,rgtCnrPul_rgtLwrLipDep,rgtCnrPul_rgtMthStr,rgtCnrPul_rgtUprLipTgt,rgtLwrFnl_rgtLwrLipDep,rgtLwrFnl_rgtLwrLipDep_rgtMthStr,rgtLwrLipDep_rgtMthStr,rgtMthStr_rgtLwrFnl,rgtUprFnl_rgtUprLipRas,chnRas_lftLwrLipSk_lftInrClsn,chnRas_lftLwrLipSk,chnRas_rgtLwrLipSk,chnRas_rgtLwrLipSk_rgtInrClsn,jawBk_chnRas_lftLwrLipSk_lftLwrInrLipTeethClsn,jawBk_chnRas_rgtLwrLipSk_rgtLwrInrLipTeethClsn,jawBk_chnRas_lftLwrInrLipTeethClsn,jawBk_chnRas_rgtLwrInrLipTeethClsn,jawBk_lftLwrLipSk_lftLwrInrLipTeethClsn,jawBk_rgtLwrLipSk_rgtLwrInrLipTeethClsn,jawLft_jawBk_rgtLwrLipSk_rgtLwrOutLipTeethClsn,jawOpen_lftLwrLipSk,jawOpen_lftNrwMth,jawOpen_lftUprLipSk,jawOpen_rgtLwrLipSk,jawOpen_rgtNrwMth,jawOpen_rgtUprLipSk,jawRgt_jawBk_lftLwrLipSk_lftLwrOutLipTeethClsn,file,TargetEmotion,ID,Group,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,Neutral_euclidean_distance,Neutral_cosine_distance,Neutral_cosine_bs_distance,Centroid_euclidean_distance,Centroid_cosine_distance,Centroid_cosine_bs_distance
10,0,0.0,0.0,0.164193,0.0244389,0.992989,0.0,0.0,0.0,0.0,0.0,0.852549,0.852549,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.634134,0.634134,0.233358,0.233358,0.0,0.0,0.0,0.0,0.0910714,0.0910714,0.0,0.0,0.0,0.0,0.0,0.0,0.372478,0.372478,0.0,0.0,0.0,0.0,0.0,0.0,0.701749,0.701749,0.0,0.638885,0.638885,0.0,0.0,0.302574,0.302574,0.251346,0.251346,0.0,0.0,0.0,0.739556,0.739556,0.606669,0.606669,0.0,0.0,0.0,0.0,0.590339,0.590339,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT33_Fearful_output_1_parsed.csv,Fearful,S1PT33,PT,1.7281271364930992,0.6092148647365749,3.9539271708099366,0.7133793903634682,3.2346567978918754,1.9399048437442945,3.1205656063774767,-1.0599875911884533,-1.1508352136356073,-0.0719028110810111,-0.013229479403622617,-1.4633717286738939,1.6589380834875749,-0.39789732540737743,-0.9166211324093422,0.6516655082672251,-0.3467243408005587,7.235637951599485,0.5914025613582736,0.6246068384962629,6.627181297456853,0.45915124951830877,0.37925486513985673
11,0,0.380962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014796,0.014796,0.00296808,0.00296808,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0867585,0.0867585,0.0,0.0,0.313071,0.313071,0.138553,0.138553,0.159042,0.159042,0.226657,0.226657,0.350507,0.350507,0.0277482,0.0277482,0.215435,0.215435,0.362539,0.362539,0.25542,0.25542,0.0,0.0,0.163331,0.163331,0.000459848,0.000459848,0.0,0.0,0.0,0.0,0.0,0.0,0.0222858,0.0173466,0.0173466,0.0,0.0,0.00205802,0.00205802,0.464629,0.464629,0.0,0.0,0.0,0.0599676,0.0599676,0.2748,0.2748,0.0,0.0,0.0559594,0.0559594,0.0,0.0,0.714503,0.714503,0,0,0,0,0,0,0,0,0.175104,0.175104,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0147273,0.0406226,0.0925998,0.000758108,0.0,0.0,0.057659,0.0,0.0271616,0.0,0.0,0.0,0.0,0.0406226,0.0925998,0.000758108,0.0,0.0,0.057659,0.0,0.0271616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563672,0.0820723,0.0,0.00563672,0.0820723,0.0,0.0,S1HC02_Fearful_output_1_parsed.csv,Fearful,S1HC02,HC,-0.29352332888442123,1.6346614255012437,-0.7374317230376941,-0.2689875537879226,0.9216066750492837,-0.579561886979143,-0.828344325409168,-0.1955798611450528,0.9679896252662216,0.07075075630720394,-1.274230129020116,1.04869124707404,-0.08888465113346555,0.7031879326302918,0.3280952721942508,-0.08685513766782745,-1.0833078460390178,3.277290911395602,0.9823663692913294,0.5692123842837664,3.3940350414817133,0.8951960595201228,0.3674909050718289
12,0,0.0,0.0,0.0,0.33334,0.0,0.0425143,0.0,0.0,0.0,0.0,0.12839,0.12839,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0151657,0.0151657,0.0737064,0.0737064,0.337741,0.337741,0.221587,0.221587,0.907061,0.907061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302127,0.0302127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.927544,0.927544,0.0574476,0.565618,0.565618,0.0,0.0,0.0543639,0.0543639,0.199844,0.199844,0.288866,0.288866,0.0,0.302743,0.302743,0.0,0.0,0.0,0.0,0.307369,0.307369,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668562,0.0,0.0,0.00512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668562,0.0,0.0,0.0,0.00512207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC29_Angry_output_1_parsed.csv,Angry,S1HC29,HC,0.40819780001730244,-0.9372715178976743,1.6291295755001913,-0.7766295960628594,-0.6149561541563483,0.48830916803359803,0.7858907392003587,-1.6399999209411975,0.9026822472125428,0.1552179167033906,-0.19691530882041466,0.08143299021595836,0.6039444413459352,-1.3813479013765249,1.5542722420017854,0.3369767177310781,-0.26190948999473973,3.7391548204682503,0.9262483562936015,0.6635457236573372,3.559659031603539,0.6707856840228373,0.4147828942405243
13,0,0.0,0.203161,0.253083,0.0,0.0,0.0,0.0,0.0,0.380381,0.380381,0.0,0.0,0.327489,0.327489,0,0,0,0,0,0,0,0,0.176063,0.0542254,0.0,0.210729,0.22301,0.22301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146841,0.146841,0.0,0.0,0.0809688,0.0809688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253123,0.253123,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.441637,0.441637,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT19_Angry_output_1_parsed.csv,Angry,S1PT19,PT,0.35464889837385366,0.10271221176244102,-1.0545265936200001,-0.3101101877704349,-0.7780894951300056,-1.311349310846575,0.24521396067269394,0.7018231027621226,-0.06203210498325181,0.13251024715798926,0.685222935010623,-0.5847175237402711,0.009920314084078424,-0.1824552818754263,-0.2690581090569414,-0.511432610665244,1.1535381710942598,2.598671270710304,1.1566257239716262,0.676740238339193,2.750753938798221,0.7689441597871326,0.5816665938658523
14,0,0.0633745,0.0,0.0,0.0,0.00356567,0.00325985,0.668464,0.668464,0.06482,0.06482,0.41347,0.41347,0.0495805,0.0495805,0,0,0,0,0,0,0,0,0.196802,0.203753,0.0356438,0.0718197,0.0,0.0,0.000743159,0.000743159,0.0,0.0,0.406626,0.406626,0.00487624,0.00487624,0.206109,0.206109,0.625575,0.625575,0.248541,0.248541,0.0,0.0,0.00393242,0.00393242,0.394615,0.394615,0.306059,0.306059,0.0279795,0.0279795,0.0128283,0.0128283,0.322057,0.322057,0.00138431,0.00138431,0.0543656,0.0543656,0.0825258,0.0,0.0,0.0,0.0,0.446641,0.446641,0.415248,0.415248,0.376788,0.376788,0.0,0.0551569,0.0551569,0.0,0.0,0.00162014,0.00162014,0.398843,0.398843,0.0497734,0.0497734,0.0605546,0.0605546,0,0,0,0,0,0,0,0,0.254388,0.254388,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.83315e-11,1.83315e-11,2.42259e-06,1.43001e-06,1.15323e-06,0.000293261,7.5669e-06,0.00192423,0.00155179,0.163161,1.42504e-08,3.62382e-06,1.91754e-05,2.92242e-06,0.0,0.000293261,1.43001e-06,5.62341e-09,1.15323e-06,0.00192423,0.00155179,0.163161,3.62382e-06,1.42504e-08,1.91754e-05,2.92242e-06,0.0,4.1585e-05,0.000211304,0.000211304,4.30538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00410794,0.0,0.0423635,0.00410794,0.0,0.0423635,0.0,S1PT01_Happy_output_1_parsed.csv,Happy,S1PT01,PT,-1.1530978825801885,-0.9545884355986801,-1.8173283566487557,0.2035444127586259,0.2529758408709552,-0.3234152989298998,0.573383963954633,-0.06677819448444078,-1.9059268031438616,1.0871059734271447,0.3423668764131488,-0.5911210854882349,-1.811844021356441,0.4544271977160483,0.25954356329539496,2.580886003067668,-1.1136117178538205,4.777609666894709,1.2022214842398369,0.526759357036509,4.659106446911706,0.7309354013353231,0.3997715369007202
15,0,0.0,0.175471,0.0,0.0,0.0,0.0,0.0,0.0,0.00836082,0.00836082,0.0,0.0,0.759233,0.759233,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00821958,0.00821958,0.102852,0.102852,0.0491036,0.0491036,0.0289421,0.0289421,0.0,0.0,0.100694,0.100694,0.524228,0.524228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00916239,0.00916239,0.16824,0.16824,0.0,0.0,0.0,0.0,0.0995545,0.0995545,0.14482,0.378074,0.378074,0.0,0.0,0.0168065,0.0168065,0.26153,0.26153,0.11939,0.11939,0.0,0.0,0.0,0.00525105,0.00525105,0.149774,0.149774,0.797795,0.797795,0.0,0.0,0.23033,0.23033,0,0,0,0,0,0,0,0,0.514765,0.514765,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000403611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC07_Angry_output_1_parsed.csv,Angry,S1HC07,HC,0.4432535637427688,0.07786211278493388,-2.2975877720308,-1.4738594424417955,-1.4017207487719725,-0.7928066422509478,0.46170141959580574,-1.8079129394636217,0.40166744659794146,0.656556630626135,1.211238722983161,-0.7629975480021272,-0.6331634574159889,-0.11737221382300905,-0.4418794033251675,-1.3301815080590835,0.4541581573999442,4.3538521124034375,1.4096085454223823,0.6443720659931973,4.206973429861816,0.7208598668264513,0.4333709012197231
16,0,0.0,0.0,0.0,0.560115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0727527,0.0719286,0.0289874,0.00846497,0.0,0.0,0.0,0.0,0.0,0.0,0.280393,0.280393,0.0,0.0,0.0,0.0,0.716903,0.716903,0.144304,0.144304,0.471275,0.471275,0.0,0.0,0.0,0.0,0.236095,0.236095,0.63209,0.63209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022004,0.0,0.0,0.462124,0.462124,0.679286,0.679286,0.0,0.0,0.20258,0.20258,0.0300861,0.0,0.0,0.174059,0.174059,0.0,0.0,0.0603931,0.0603931,0.0700057,0.0700057,0.132403,0.132403,0,0,0,0,0,0,0,0,0.781156,0.781156,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT25_Fearful_output_1_parsed.csv,Fearful,S1PT25,PT,0.3233721299515772,0.4475057705421328,-1.1116706934007465,0.21472357452276536,-1.370165220792718,0.7235463286440138,0.9480862765928821,2.351306156204776,-1.1575762088553938,2.9906375816670114,-1.7788746799184987,-0.011664911257169008,0.4865703702773296,0.5844777578333612,0.5037801804646709,-0.020810500475570495,0.2790509972361444,4.9773505146013655,0.7854856023754496,0.6264354758422801,4.529199663649218,0.5387233219697926,0.31789679283861494
17,0,0.0,0.0,0.407522,0.0,0.888733,0.000758019,0.0,0.0,0.0,0.0,0.00106659,0.00106659,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.764299,0.764299,0.831271,0.831271,0.0,0.0,0.12974,0.12974,0.0,0.0,0.0,0.0,0.471704,0.471704,0.0,0.0,0.0,0.0,0.166696,0.166696,0.0,0.0,0.143441,0.143441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787273,0.787273,0.0,0.0,0.2088,0.2088,0.0,0.0,0.553985,0.553985,0.0,0.283727,0.283727,0.00451384,0.00451384,0.696538,0.696538,0.647966,0.647966,0.0,0.0,0.236159,0.236159,0,0,0,0,0,0,0,0,0.633447,0.633447,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.000579353,0.0165296,0.0,0.127406,0.0,0.0216271,0.0,0.000177796,0.0,0.0991601,0.0,0.0,0.0,0.127406,0.0165296,0.0,0.0,0.0216271,0.0,0.000177796,0.0991601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT03_Fearful_output_1_parsed.csv,Fearful,S1PT03,PT,2.7715984274107655,2.8531330383662996,1.887666468314919,0.040688998502188774,-1.1486705804585104,2.0233293877652545,2.835218606549721,-1.214085588922633,0.4185762533632912,0.9469245807983976,4.303514606255198,-1.4327758737303697,-0.8047387165868478,0.7164160516610605,1.1284053071379685,0.3602718399726927,-1.963277773248783,7.8978609616552315,0.5786047430571453,0.5908990683381778,7.603930393519738,0.6947712920897448,0.46053565036915667
18,0,0.254434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172283,0.172283,0.0,0.0,0.130971,0.130971,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571397,0.571397,0.104008,0.104008,0.0,0.0,0.039137,0.039137,0.168013,0.168013,0.0,0.0,0.454141,0.454141,0.0,0.0,0.0,0.0,0.799004,0.799004,0.0,0.0,0.0,0.0,0.0,0.0,0.00339207,0.0445438,0.0445438,0.397919,0.397919,0.62274,0.62274,0.00703795,0.00703795,0.111547,0.111547,0.626872,0.00303957,0.00303957,0.0308557,0.0308557,0.0,0.0,0.100447,0.100447,0.000342698,0.000342698,0.113902,0.113902,0,0,0,0,0,0,0,0,0.225868,0.225868,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438346,0.0427482,0.0,0.0438346,0.0427482,0.0,0.0,S1PT06_Happy_output_1_parsed.csv,Happy,S1PT06,PT,-1.5250488896043495,0.10245526567866682,-0.685523778633288,-0.3078368581661269,-0.1960553110703344,-0.10230445950542615,-0.05278328255808747,1.3769975388000086,1.4696087844110872,-0.06984357753565529,0.3221968631537205,2.395360912063304,2.037659791631355,0.11677813839176664,-1.3191291644204777,0.9568963229484883,0.5952316572299192,4.475570376721786,0.7228314730662775,0.6178734868950705,4.054186797025333,0.5755926906396507,0.3148929337049965
19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.740345,0.740345,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.337071,0.337071,0.0,0.0,0.0,0.0,0.551649,0.551649,0.900853,0.900853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816705,0.816705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796141,0.0796141,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151862,0.0,0.275287,0.0,0.450534,0.0,0.0,0.0,0.185945,0.0,0.0,0.0,0.275287,0.151862,0.0,0.0,0.450534,0.0,0.0,0.185945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1PT28_Happy_output_1_parsed.csv,Happy,S1PT28,PT,-1.6107352062348579,-1.0140736680780649,-0.7315211332496501,-0.46063331515216166,0.18831788047190756,-1.5194956129696222,-0.10831755879465502,0.1578161179833106,1.083413280212143,-0.5479241412061252,1.9189545332578113,-0.686223120246156,1.3086703982775827,0.005829230227338503,-2.0686316399014535,-1.5824227241320243,-1.6798888054246615,4.867890682001097,1.3660469654836167,0.6884260223275983,4.491430666412657,0.6134082610312471,0.4841831262128127
20,0,0.0,0.0637824,0.0,0.0,0.0,0.0,0.195541,0.195541,0.0,0.0,0.681829,0.681829,0.0,0.0,0,0,0,0,0,0,0,0,0.0559837,0.0633543,0.0913332,0.0829383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223741,0.223741,0.381838,0.381838,0.0,0.0,0.0,0.0,0.127442,0.127442,0.0,0.0,0.872817,0.872817,0.0946372,0.0946372,0.0,0.0,0.0,0.0,0.253398,0.253398,0.23751,0.23751,0.100118,0.100118,0.0,0.0,0.0,0.354402,0.354402,0.0,0.0,0.112301,0.112301,0.0,0.0,0.0,0.0,0.0,0.240234,0.240234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0931267,0.0931267,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195285,0.0,0.595112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195285,0.0,0.595112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC18_Happy_output_1_parsed.csv,Happy,S1HC18,HC,-2.124881432909207,-1.1153593161103506,-0.3635118431984251,2.0897792582997554,2.1698472939537745,0.13086083138048238,0.22519941686203018,0.24292590473031733,-0.30219598808780884,-0.007113817293593597,0.08085825382293682,-0.7238176579082098,-0.0031901306648334264,-0.6121359679450529,-1.0762324814473607,0.8258835108019533,-0.9068963017943044,4.330464161725464,1.082328964786115,0.6166109650809299,3.604266255594137,0.4372344615484717,0.3949545859444754
21,0,0.0,0.0,0.739772,0.907432,0.995859,0.53249,0.0888609,0.0888609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0472748,0.0133467,0.0,0.0673938,0.038779,0.038779,0.0,0.0,0.0,0.0,0.0210857,0.0210857,0.861453,0.861453,0.0,0.0,0.226628,0.226628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720696,0.202366,0.202366,0.0,0.0,0.0,0.0,0.0,0.0,0.557971,0.557971,0.0,0.0,0.0,0.998878,0.998878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC24_Fearful_output_1_parsed.csv,Fearful,S1HC24,HC,2.9039801390466224,-0.7163613420753467,4.9882711330541865,4.441340763302434,-2.6747069070598855,-2.3178665106025496,4.1258364188105725,-2.1348867209569082,-0.5470253422385826,2.1986556095768823,0.048752851860086745,2.214922438921247,0.783853196849375,2.3787982738561944,-1.0316783907870053,-0.8366095664483796,-0.36641869333279786,10.289542633848281,0.6827602065275622,0.6999511731324908,10.069643855521669,0.7687112836311034,0.5223225404046037
22,0,0.0,0.66916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0306421,0.0337426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285433,0.285433,0.989584,0.989584,0.0,0.0,0.0,0.0,0.0710103,0.0710103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10209,0.10209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682445,0.682445,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S1HC08_Angry_output_1_parsed.csv,Angry,S1HC08,HC,-0.1274986987195958,0.9714094248067323,-1.9254129543196201,-0.7780227732511618,-0.7081997985028062,-1.3534591645784422,-1.1613593121795567,-1.9580061246818534,-0.9926413878474132,2.5870414960941974,-0.12243454746407283,-1.1109780707994035,-0.8658815152947309,-2.1105248684539357,-1.7722636612098723,-0.48078866896325007,0.9540868208880762,5.585890779411965,1.4756558662573984,0.7823311867321914,5.73363846853984,0.9381612159236322,0.6086611828850447
